entity,year,solarElectricity,electricityFromSolarTwh,solarCapacity,solarEquivalentPrimaryEnergy,windEquivalentPrimaryEnergy,windCapacity,hydroEquivalentPrimaryEnergy,electricityFromWindTwh,hydroElectricity,windElectricity,geoBiomassOtherTwh,solarGenerationTwh,windGenerationTwh,hydroGenerationTwh,renewablesEquivalentPrimaryEnergy,biofuelsProductionTwhTotal,geothermalCapacity,electricityFromHydroTwh,otherRenewablesIncludingBioenergyTwh,renewablesElectricity
Argentina,1976,0.0,0.0,0.0,0.0,0.0,0.0,3.5083818,0.0,0.0,0.0,0.060962547,0.0,0.0,5.014902,3.5544236,0.0,0.0,5.014902,0.060962547,0.0
Argentina,1977,0.0,0.0,0.0,0.0,0.0,0.0,3.8629558,0.0,0.0,0.0,0.064003065,0.0,0.0,5.7667804,3.9092395,0.0,0.0,5.7667804,0.064003065,0.0
Argentina,1978,0.0,0.0,0.0,0.0,0.0,0.0,5.181485,0.0,0.0,0.0,0.06397281,0.0,0.0,7.7466183,5.2276783,0.0,0.0,7.7466183,0.06397281,0.0
Argentina,1979,0.0,0.0,0.0,0.0,0.0,0.0,6.6384325,0.0,0.0,0.0,0.09498376,0.0,0.0,10.656913,6.7023063,0.0,0.0,10.656913,0.09498376,0.0
Argentina,1980,0.0,0.0,0.0,0.0,0.0,0.0,9.48589,0.0,0.0,0.0,0.09901763,0.0,0.0,15.140881,9.552859,0.0,0.0,15.140881,0.09901763,0.0
Argentina,1981,0.0,0.0,0.0,0.0,0.0,0.0,9.480881,0.0,0.0,0.0,0.08701801,0.0,0.0,14.684794,9.541531,0.0,0.0,14.684794,0.08701801,0.0
Argentina,1982,0.0,0.0,0.0,0.0,0.0,0.0,11.150805,0.0,0.0,0.0,0.1149734,0.0,0.0,17.592196,11.229479,0.0,0.0,17.592196,0.1149734,0.0
Argentina,1983,0.0,0.0,0.0,0.0,0.0,0.0,11.201724,0.0,0.0,0.0,0.15497561,0.0,0.0,18.41851,11.303474,0.0,0.0,18.41851,0.15497561,0.0
Argentina,1984,0.0,0.0,0.0,0.0,0.0,0.0,12.057375,0.0,0.0,0.0,0.11498845,0.0,0.0,19.877867,12.132671,0.0,0.0,19.877867,0.11498845,0.0
Argentina,1985,0.0,0.0,0.0,0.0,0.0,0.0,12.680017,0.0,45.58814,0.0,0.12000641,0.0,0.0,20.653124,12.759556,0.0,0.0,20.653124,0.12000641,45.853027
Argentina,1986,0.0,0.0,0.0,0.0,0.0,0.0,12.220743,0.0,42.89944,0.0,0.123990245,0.0,0.0,21.030247,12.298526,0.0,0.0,21.030247,0.123990245,43.15237
Argentina,1987,0.0,0.0,0.0,0.0,0.0,0.0,12.183867,0.0,42.04624,0.0,0.10598629,0.0,0.0,21.912518,12.247486,0.0,0.0,21.912518,0.10598629,42.24961
Argentina,1988,0.0,0.0,0.0,0.0,0.0,0.0,8.344774,0.0,29.065302,0.0,0.12296129,0.0,0.0,15.259144,8.417367,0.0,0.0,15.259144,0.12296129,29.299515
Argentina,1989,0.0,0.0,0.0,0.0,0.0,0.0,7.478697,0.0,25.927376,0.0,0.10600155,0.0,0.0,13.187393,7.5435934,0.0,0.0,13.187393,0.10600155,26.135784
Argentina,1990,0.0,0.0,0.0,0.0,0.0,0.0,10.209906,0.0,34.728382,0.0,0.13302182,0.0,0.0,17.713175,10.292679,0.0,0.0,17.713175,0.13302182,34.989185
Argentina,1991,0.0,0.0,0.0,0.0,0.0,0.0,9.001223,0.0,29.467028,0.0,0.1310081,0.0,0.0,15.869253,9.081444,0.0,0.0,15.869253,0.1310081,29.710293
Argentina,1992,0.0,0.0,0.0,0.0,0.0,0.0,10.132553,0.0,34.15805,0.0,0.12998593,0.0,0.0,19.16509,10.206743,0.0,0.0,19.16509,0.12998593,34.389725
Argentina,1993,0.0,0.0,0.0,0.0,0.0,0.0,12.1635,0.0,38.417286,0.0,0.09599508,0.0,0.0,23.768307,12.216533,0.0,0.0,23.768307,0.09599508,38.57245
Argentina,1994,0.0,0.0,0.0,0.0,0.0,0.0,13.254489,0.0,41.581577,0.0,0.099004395,0.0,0.0,27.286676,13.306406,0.0,0.0,27.286676,0.099004395,41.73245
Argentina,1995,0.0,0.0,0.0,0.0,0.0,0.0,12.475042,0.0,39.458057,0.0,0.119016126,0.0,0.0,26.503681,12.535519,0.0,0.0,26.503681,0.119016126,39.635246
Argentina,1996,0.0,0.0,0.0,0.0,0.004328139,0.0,10.112366,0.009618,32.212933,0.013787307,0.22302064,0.0,0.009618,22.471685,10.225038,0.0,0.0,22.471685,0.22302064,32.54642
Argentina,1997,0.0,0.0,0.0,0.0,0.0064909924,0.009,12.421807,0.014592,38.536728,0.020137321,0.17875852,0.0,0.014592,27.924665,12.514141,0.0,0.0,27.924665,0.17875852,38.803555
Argentina,1998,2.2920456e-05,1.7e-05,0.0,7.3034457e-06,0.0139775835,0.014,11.372231,0.032541,35.695915,0.043873794,0.20689325,1.7e-05,0.032541,26.475504,11.482152,0.0,0.0,26.475504,0.20689325,36.01876
Argentina,1999,3.220024e-05,2.6e-05,0.0,1.1056523e-05,0.0147785805,0.014,9.091587,0.034781,26.499302,0.043075256,0.26199996,2.6e-05,0.034781,21.396791,9.226557,0.0,0.0,21.396791,0.26199996,26.86689
Argentina,2000,0.0,0.0,2.5e-05,1.5225888e-05,0.01470928,0.014112,12.092774,0.04,33.419353,0.04692082,0.3860283,3.6e-05,0.034758,28.575241,12.283858,0.053206034,0.0,28.49,0.36,33.88856
Argentina,2001,0.0,0.0,2.6e-05,1.851931e-05,0.02124812,0.024829,15.746431,0.05,42.374844,0.057810154,0.36299825,4.3e-05,0.049361,36.580173,15.937488,0.106121324,0.0,36.65,0.34,42.82576
Argentina,2002,0.0,0.0,2.6e-05,2.0968526e-05,0.032739975,0.0257979999999999,15.958025,0.07,43.73383,0.08626001,0.5299802,4.7e-05,0.073405,35.778835,16.249306,0.106121324,0.0,35.49,0.5,44.43623
Argentina,2003,0.0,0.0,2.6e-05,2.6889687e-05,0.032230996,0.025729,13.975237,0.08,37.97368,0.090764694,0.88059855,6.5e-05,0.077954,33.800575,14.408259,0.106121324,0.0,33.47,0.83,39.006126
Argentina,2004,0.0,0.0,2.6e-05,2.707599e-05,0.02802891,0.027829,11.785715,0.07,31.497543,0.073152885,0.86751235,7e-05,0.072446,30.462402,12.1855755,0.10641207,0.0,30.14,0.82,32.42763
Argentina,2005,0.0,0.0,2.6e-05,2.9337736e-05,0.02597556,0.027829,12.392465,0.08,33.372993,0.07931787,0.9164998,8.1e-05,0.07171966,34.216137,12.788524,0.106121324,0.0,33.66,0.86,34.304974
Argentina,2006,0.0,0.0,2.6e-05,3.0835607e-05,0.023857594,0.027829,13.023436,0.07,33.725315,0.062836625,1.046309,9e-05,0.06964,38.015213,13.449462,0.35267234,0.0,37.57,1.03,34.712746
Argentina,2007,0.0,0.0,2.6e-05,3.5572175e-05,0.020092895,0.027829,10.18465,0.06,27.117727,0.0541272,1.0708514,0.0001089,0.061593,31.22015,10.599154,2.007858,0.0,30.06,1.06,28.128101
Argentina,2008,0.0,0.0,2.6e-05,4.5872686e-05,0.013426018,0.027829,9.985144,0.04,26.23965,0.034858387,1.2059801,0.0001437,0.04195108,31.199696,10.437064,7.1122904,0.0,30.11,1.13,27.25926
Argentina,2009,0.0,0.0,2.6e-05,2.4896292e-05,0.012050945,0.027829,11.326775,0.04,28.83061,0.03439381,1.1889358,7.6084e-05,0.036831528,34.618187,11.783506,11.965088,0.0,33.53,1.13,29.836628
Argentina,2010,0.0,0.0,2.6e-05,2.6933396e-05,0.007951787,0.027829,10.463687,0.03,27.599464,0.025075225,1.4423598,8.589e-05,0.025351606,33.35991,11.661375,19.893944,0.0,33.02,1.36,28.761284
Argentina,2011,0.0,0.0,0.001252,0.00048874883,0.008066647,0.059579,9.461024,0.06,25.279022,0.048879836,1.4191314,0.001614,0.02659055,31.18693,10.929448,25.844816,0.0,31.03,1.34,26.419552
Argentina,2012,0.0077706114,0.01,0.006252,0.0023722528,0.10732154,0.136979,8.462529,0.82,22.309425,0.63719016,1.484553,0.008172967,0.369862,29.1644,10.216426,26.502537,0.0,28.71,1.39,24.0345
Argentina,2013,0.0075580077,0.01,0.008257,0.0041799652,0.12571332,0.189979,9.08736,1.01,24.571081,0.7633588,1.6066635,0.015074079,0.45335487,32.771378,10.950079,23.838686,0.0,32.51,1.5,26.475702
Argentina,2014,0.015173356,0.02,0.008252,0.004408179,0.17127603,0.215187,8.962524,0.62,24.52773,0.47037402,1.482859,0.015944,0.619491,32.416695,11.038978,30.584423,0.0,32.33,1.4,26.075413
Argentina,2015,0.007257421,0.01,0.008618,0.003967834,0.16033915,0.187104,8.738676,0.59,23.180202,0.42818782,1.517351,0.014683,0.593335,32.33747,10.907397,23.461845,0.0,31.94,1.43,24.65346
Argentina,2016,0.0071612718,0.01,0.008806,0.0038529567,0.14775771,0.187442,8.031665,0.54,21.05414,0.3867087,1.1388094,0.014273,0.547359,29.752789,10.167007,32.768284,0.0,29.4,1.07,22.214266
Argentina,2017,0.014433138,0.02,0.008806,0.0044105537,0.16430265,0.226742,8.488072,0.61,22.703325,0.4402107,1.3890371,0.016417,0.611567,31.594284,10.964719,36.23187,0.0,31.46,1.31,24.103342
Argentina,2018,0.07868946,0.11,0.191236,0.029088747,0.38005105,0.750342,8.683492,1.4,22.862867,1.0015023,1.5898329,0.10813,1.412743,32.278667,11.39763,31.703428,0.0,31.96,1.5,25.016096
Argentina,2019,0.59327126,0.79,0.442111,0.2264681,1.4148179,1.609359,7.789057,4.95,20.524181,3.7173321,1.6499021,0.79969794,4.9959664,27.504503,11.926772,28.55003,0.0,27.33,1.56,26.006308
Argentina,2020,0.9589732,1.33,0.764135,0.4008213,2.8057885,2.623904,7.057022,9.32,17.492249,6.720023,2.264699,1.344358,9.410639,23.669312,12.179417,16.743961,0.0,24.26,2.14,26.714254
Argentina,2021,1.479411,2.17,1.071366,0.6025807,3.5507598,3.292124,5.3786182,12.81,13.764658,8.733297,2.1038966,2.1955633,12.937551,19.597536,11.329249,23.779903,0.0,20.19,2.01,25.347696
Mexico,1965,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1966,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1967,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1969,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1970,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1971,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1972,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1973,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1974,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1975,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1976,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1977,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1978,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1979,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1980,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1981,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1982,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1983,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1984,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1985,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1986,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1987,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1988,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1989,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mexico,1990,0.0008504013,0.001,0.0,0.00023135665,,,,,,,,,,,,,,,,
Mexico,1991,0.0015555588,0.002,0.0,0.00044760195,,,,,,,,,,,,,,,,
Mexico,1992,0.002267991,0.003,0.0,0.00065858365,,,,,,,,,,,,,,,,
Mexico,1993,0.0029708298,0.004,0.0,0.0008750114,,,,,,,,,,,,,,,,
Mexico,1994,0.003421668,0.005,0.0,0.0010343557,,,,,,,,,,,,,,,,
Mexico,1995,0.0033254344,0.005,0.0,0.0010496932,,,,,,,,,,,,,,,,
Mexico,1996,0.0038316397,0.006,0.01,0.0012220396,,,,,,,,,,,,,,,,
Mexico,1997,0.0035982346,0.006,0.011,0.0012021264,,,,,,,,,,,,,,,,
Mexico,1998,0.003866141,0.007,0.012,0.0013423045,,,,,,,,,,,,,,,,
Mexico,1999,0.0036846262,0.007,0.013,0.0013244179,,,,,,,,,,,,,,,,
Mexico,2000,0.005151453,0.01,0.014,0.0012649014,,,,,,,,,,,,,,,,
Mexico,2001,0.0049709203,0.01,0.015,0.0014547548,,,,,,,,,,,,,,,,
Mexico,2002,0.0048842435,0.01,0.016,0.001402138,,,,,,,,,,,,,,,,
Mexico,2003,0.0049372963,0.01,0.016,0.0013813104,,,,,,,,,,,,,,,,
Mexico,2004,0.0045335027,0.01,0.016,0.0014655973,,,,,,,,,,,,,,,,
Mexico,2005,0.004322082,0.01,0.016,0.0013681365,,,,,,,,,,,,,,,,
Mexico,2006,0.0042231516,0.01,0.016,0.0014637021,,,,,,,,,,,,,,,,
Mexico,2007,0.004099705,0.01,0.019,0.0013024505,,,,,,,,,,,,,,,,
Mexico,2008,0.0040471083,0.01,0.019,0.0026743375,,,,,,,,,,,,,,,,
Mexico,2009,0.0040741498,0.01,0.0251,0.0038110623,,,,,,,,,,,,,,,,
Mexico,2010,0.011346015,0.03,0.0298,0.0042222464,,,,,,,,,,,,,,,,
Mexico,2011,0.0142734805,0.04,0.0424,0.005296361,,,,,,,,,,,,,,,,
Mexico,2012,0.024582967,0.07,0.0728,0.008809186,,,,,,,,,,,,,,,,
Mexico,2013,0.03829017,0.11,0.109,0.013395963,,,,,,,,,,,,,,,,
Mexico,2014,0.0758124,0.22,0.174,0.027884968,,,,,,,,,,,,,,,,
Mexico,2015,0.08056936,0.24,0.287,0.025393857,,,,,,,,,,,,,,,,
Mexico,2016,0.15180516,0.46,0.6326,0.031096343,,,,,,,,,,,,,,,,
Mexico,2017,0.34612152,1.07,1.12574,0.14330882,,,,,,,,,,,,,,,,
Mexico,2018,0.40961388,1.36,2.541,0.3835106,,,,,,,,,,,,,,,,
Mexico,2019,2.1912727,6.97,4.426208,0.922087,,,,,,,,,,,,,,,,
Mexico,2020,3.452937,11.24,5.149,1.389886,,,,,,,,,,,,,,,,
Mexico,2021,4.2024035,14.16,7.026,1.6522719,,,,,,,,,,,,,,,,
Ecuador,1965,0.0,0.0,0.0,0.0,0.0,0.0,8.505215,0.0,0.0,0.0,0.0,0.0,0.0,0.249,8.505215,0.0,0.0,0.249,0.0,0.0
Ecuador,1966,0.0,0.0,0.0,0.0,0.0,0.0,9.248206,0.0,0.0,0.0,0.0,0.0,0.0,0.285,9.248206,0.0,0.0,0.285,0.0,0.0
Ecuador,1967,0.0,0.0,0.0,0.0,0.0,0.0,9.417127,0.0,0.0,0.0,0.0,0.0,0.0,0.314,9.417127,0.0,0.0,0.314,0.0,0.0
Ecuador,1968,0.0,0.0,0.0,0.0,0.0,0.0,8.330954,0.0,0.0,0.0,0.0,0.0,0.0,0.328,8.330954,0.0,0.0,0.328,0.0,0.0
Ecuador,1969,0.0,0.0,0.0,0.0,0.0,0.0,8.701673,0.0,0.0,0.0,0.0,0.0,0.0,0.364,8.701673,0.0,0.0,0.364,0.0,0.0
Ecuador,1970,0.0,0.0,0.0,0.0,0.0,0.0,8.106536,0.0,0.0,0.0,0.0,0.0,0.0,0.405,8.106536,0.0,0.0,0.405,0.0,0.0
Ecuador,1971,0.0,0.0,0.0,0.0,0.0,0.0,8.015814,0.0,0.0,0.0,0.0,0.0,0.0,0.44,8.015814,0.0,0.0,0.44,0.0,0.0
Ecuador,1972,0.0,0.0,0.0,0.0,0.0,0.0,7.758966,0.0,0.0,0.0,0.0,0.0,0.0,0.445,7.758966,0.0,0.0,0.445,0.0,0.0
Ecuador,1973,0.0,0.0,0.0,0.0,0.0,0.0,7.0862336,0.0,0.0,0.0,0.0,0.0,0.0,0.435,7.0862336,0.0,0.0,0.435,0.0,0.0
Ecuador,1974,0.0,0.0,0.0,0.0,0.0,0.0,6.9780536,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9780536,0.0,0.0,0.5,0.0,0.0
Ecuador,1975,0.0,0.0,0.0,0.0,0.0,0.0,8.653943,0.0,0.0,0.0,0.0,0.0,0.0,0.628,8.653943,0.0,0.0,0.628,0.0,0.0
Ecuador,1976,0.0,0.0,0.0,0.0,0.0,0.0,7.57248,0.0,0.0,0.0,0.0,0.0,0.0,0.605,7.57248,0.0,0.0,0.605,0.0,0.0
Ecuador,1977,0.0,0.0,0.0,0.0,0.0,0.0,5.8732605,0.0,0.0,0.0,0.0,0.0,0.0,0.558,5.8732605,0.0,0.0,0.558,0.0,0.0
Ecuador,1978,0.0,0.0,0.0,0.0,0.0,0.0,7.960053,0.0,0.0,0.0,0.0,0.0,0.0,0.791,7.960053,0.0,0.0,0.791,0.0,0.0
Ecuador,1979,0.0,0.0,0.0,0.0,0.0,0.0,6.851764,0.0,0.0,0.0,0.0,0.0,0.0,0.709,6.851764,0.0,0.0,0.709,0.0,0.0
Ecuador,1980,0.0,0.0,0.0,0.0,0.0,0.0,6.642501,0.0,0.0,0.0,0.0,0.0,0.0,0.872,6.642501,0.0,0.0,0.872,0.0,0.0
Ecuador,1981,0.0,0.0,0.0,0.0,0.0,0.0,5.3501143,0.0,0.0,0.0,0.0,0.0,0.0,0.779,5.3501143,0.0,0.0,0.779,0.0,0.0
Ecuador,1982,0.0,0.0,0.0,0.0,0.0,0.0,5.5936837,0.0,0.0,0.0,0.0,0.0,0.0,0.895,5.5936837,0.0,0.0,0.895,0.0,0.0
Ecuador,1983,0.0,0.0,0.0,0.0,0.0,0.0,10.982115,0.0,0.0,0.0,0.0,0.0,0.0,1.721,10.982115,0.0,0.0,1.721,0.0,0.0
Ecuador,1984,0.0,0.0,0.0,0.0,0.0,0.0,18.537539,0.0,0.0,0.0,0.0,0.0,0.0,3.233,18.537539,0.0,0.0,3.233,0.0,0.0
Ecuador,1985,0.0,0.0,0.0,0.0,0.0,0.0,15.903298,0.0,71.939445,0.0,0.0,0.0,0.0,3.279,15.903298,0.0,0.0,3.279,0.0,71.939445
Ecuador,1986,0.0,0.0,0.0,0.0,0.0,0.0,18.56394,0.0,80.04789,0.0,0.0,0.0,0.0,4.012,18.56394,0.0,0.0,4.012,0.0,80.04789
Ecuador,1987,0.0,0.0,0.0,0.0,0.0,0.0,20.51675,0.0,84.881134,0.0,0.0,0.0,0.0,4.57,20.51675,0.0,0.0,4.57,0.0,84.881134
Ecuador,1988,0.0,0.0,0.0,0.0,0.0,0.0,18.759295,0.0,85.552216,0.0,0.0,0.0,0.0,4.826,18.759295,0.0,0.0,4.826,0.0,85.552216
Ecuador,1989,0.0,0.0,0.0,0.0,0.0,0.0,18.673532,0.0,85.872765,0.0,0.0,0.0,0.0,4.954,18.673532,0.0,0.0,4.954,0.0,85.872765
Ecuador,1990,0.0,0.0,0.0,0.0,0.0,0.0,18.208445,0.0,78.544685,0.0,0.0,0.0,0.0,4.9866877,18.208445,0.0,0.0,4.9866877,0.0,78.544685
Ecuador,1991,0.0,0.0,0.0,0.0,0.0,0.0,16.781824,0.0,72.77874,0.0,0.0,0.0,0.0,5.075921,16.781824,0.0,0.0,5.075921,0.0,72.77874
Ecuador,1992,0.0,0.0,0.0,0.0,0.0,0.0,16.528347,0.0,69.11565,0.0,0.0,0.0,0.0,4.973581,16.528347,0.0,0.0,4.973581,0.0,69.11565
Ecuador,1993,0.0,0.0,0.0,0.0,0.0,0.0,18.627613,0.0,78.39561,0.0,0.0,0.0,0.0,5.8101373,18.627613,0.0,0.0,5.8101373,0.0,78.39561
Ecuador,1994,0.0,0.0,0.0,0.0,0.0,0.0,19.351002,0.0,80.61493,0.0,0.0,0.0,0.0,6.5652776,19.351002,0.0,0.0,6.5652776,0.0,80.61493
Ecuador,1995,0.0,0.0,0.0,0.0,0.0,0.0,16.093634,0.0,61.226696,0.0,0.0,0.0,0.0,5.160551,16.093634,0.0,0.0,5.160551,0.0,61.226696
Ecuador,1996,0.0,0.0,0.0,0.0,0.0,0.0,17.381893,0.0,65.53657,0.0,0.0,0.0,0.0,6.3434153,17.381893,0.0,0.0,6.3434153,0.0,65.53657
Ecuador,1997,0.0,0.0,0.0,0.0,0.0,0.0,16.071613,0.0,63.06056,0.0,0.0,0.0,0.0,6.5341773,16.071613,0.0,0.0,6.5341773,0.0,63.06056
Ecuador,1998,0.0,0.0,0.0,0.0,0.0,0.0,15.920069,0.0,59.74183,0.0,0.0,0.0,0.0,6.5060954,15.920069,0.0,0.0,6.5060954,0.0,59.74183
Ecuador,1999,0.0,0.0,0.0,0.0,0.0,0.0,19.251896,0.0,69.62207,0.0,0.0,0.0,0.0,7.176726,19.251896,0.0,0.0,7.176726,0.0,69.62207
Ecuador,2000,0.0,0.0,0.0,0.0,0.0,0.0,21.613928,0.0,72.753624,0.0,0.0,0.0,0.0,7.6112313,21.613928,0.0,0.0,7.53,0.0,72.753624
Ecuador,2001,0.0,0.0,0.0,0.0,0.0,0.0,19.692354,0.0,65.17691,0.0,0.0,0.0,0.0,7.0706525,19.692354,0.0,0.0,7.0,0.0,65.17691
Ecuador,2002,0.0,0.0,0.0,0.0,0.0,0.0,21.095179,0.0,64.50217,0.0,0.0,0.0,0.0,7.524256,21.095179,0.0,0.0,7.45,0.0,64.50217
Ecuador,2003,0.0,0.0,0.0,0.0,0.0,0.0,19.533443,0.0,63.425514,0.0,0.0,0.0,0.0,7.180417,19.533443,0.0,0.0,7.11,0.0,63.425514
Ecuador,2004,0.0,0.0,0.0,0.0,0.0,0.0,18.725845,0.0,56.116207,0.0,0.00324057,0.0,0.0,7.4116993,18.734905,0.0,0.0,7.34,0.37,58.944954
Ecuador,2005,0.0,0.0,0.0,2.9451741e-05,0.0,0.0,16.324602,0.0,56.003292,0.0,0.102856286,1.24e-05,0.0,6.8826394,16.596605,0.0,0.0,6.81,0.61,61.019737
Ecuador,2006,0.0,0.0,0.0,3.306731e-05,0.0,0.0,15.887682,0.0,52.218933,0.0,0.14555573,1.4875e-05,0.0,7.129493,16.25161,0.0,0.0,7.06,0.83,58.357986
Ecuador,2007,0.0,0.0,0.0,3.8277773e-05,0.0020256185,0.0,19.035067,0.0,53.9807,0.0,0.21875276,1.8162e-05,0.000962135,9.037655,19.557272,0.0,0.0,8.95,0.98,59.891438
Ecuador,2008,0.0,0.0,0.0,5.2343195e-05,0.005253706,0.0,22.148096,0.0,61.226723,0.0,0.20832446,2.6687e-05,0.002682461,11.293333,22.617521,0.0,0.0,11.18,1.24,68.017525
Ecuador,2009,0.0,0.0,0.0,1.573619e-05,0.0063977954,0.0,18.428444,0.0,50.94866,0.0,0.2165198,7.88e-06,0.003204417,9.225408,18.929243,0.0,0.0,9.13,1.54,59.54241
Ecuador,2010,0.0,0.0,0.0,0.0,0.0061392607,0.0,15.445815,0.0,45.502926,0.0,0.23556188,0.0,0.00343485,8.636401,15.936485,0.0,0.0,8.55,1.72,54.65673
Ecuador,2011,0.0,0.0,0.0,9.7347904e-05,0.005601301,0.0,18.653755,0.0,55.4326,0.0,0.27820036,5.812e-05,0.00334467,11.133088,19.198841,0.0,0.0,11.02,1.49,62.927567
Ecuador,2012,0.0,0.0,0.0,0.0005126482,0.0037849727,0.0,19.29189,0.0,54.816822,0.0,0.29635325,0.00032566,0.002398368,12.237723,19.840086,0.0,0.0,12.12,1.68,62.415195
Ecuador,2013,0.0,0.0,0.0,0.005555272,0.08608986,0.0,16.759819,0.06,48.707664,0.26737967,0.29578793,0.003663607,0.056702975,11.038825,17.377462,0.0,0.0,10.93,1.92,57.531193
Ecuador,2014,0.08528785,0.02,0.0,0.023680836,0.11456654,0.0,16.461626,0.08,48.358208,0.3411514,0.3994712,0.016482696,0.07974247,11.457895,17.276142,0.0,0.0,11.34,2.34,58.763325
Ecuador,2015,0.15942606,0.04,0.0,0.051637884,0.14149866,0.0,18.754915,0.1,51.6939,0.39856517,0.40775105,0.036057927,0.098806314,13.09627,19.640232,0.0,0.0,12.97,2.33,61.53846
Ecuador,2016,0.14738394,0.04,0.0,0.05536069,0.11993395,0.0,22.61842,0.08,57.774506,0.2947679,0.4897965,0.038754817,0.08395875,15.833842,23.628025,0.0,0.0,15.68,2.23,66.43331
Ecuador,2017,0.14372979,0.04,0.0,0.051265407,0.100396864,0.0,27.477312,0.07,71.469635,0.25152713,0.43085,0.03748,0.0734,20.08861,28.335857,0.0,0.0,19.89,1.58,77.54222
Ecuador,2018,0.13778849,0.04,0.0,0.048932124,0.103131704,0.0,26.571339,0.08,70.51326,0.27557698,0.42796764,0.038079325,0.08025777,20.678001,27.386934,0.0,0.0,20.47,1.71,76.817085
Ecuador,2019,0.12383901,0.04,0.0,0.20764291,0.10669163,0.0,30.767733,0.09,76.34675,0.27863777,0.45472345,0.16645227,0.085526936,24.664263,31.76902,0.0,0.0,24.66,1.52,81.45511
Ecuador,2020,0.12783636,0.04,0.0,0.054384667,0.11104507,0.0,35.04654,0.08,77.75647,0.25567272,0.47058,0.03776,0.0771,24.33326,36.035774,0.0,0.0,24.33,1.38,82.55033
Ecuador,2021,0.12368584,0.04,0.0,0.045565866,0.07663507,0.0,31.606415,0.06,79.06617,0.18552876,0.41493,0.03687,0.06201,25.57461,32.3542,0.0,0.0,25.57,1.35,83.54978
Venezuela,1965,0.0,0.0,0.0,0.0,0.0,0.0,2.1140678,0.0,0.0,0.0,0.0,0.0,0.0,1.369,2.1140678,0.0,0.0,1.369,0.0,0.0
Venezuela,1966,0.0,0.0,0.0,0.0,0.0,0.0,2.1339145,0.0,0.0,0.0,0.0,0.0,0.0,1.395,2.1339145,0.0,0.0,1.395,0.0,0.0
Venezuela,1967,0.0,0.0,0.0,0.0,0.0,0.0,2.373532,0.0,0.0,0.0,0.0,0.0,0.0,1.636,2.373532,0.0,0.0,1.636,0.0,0.0
Venezuela,1968,0.0,0.0,0.0,0.0,0.0,0.0,3.6946752,0.0,0.0,0.0,0.0,0.0,0.0,2.748,3.6946752,0.0,0.0,2.748,0.0,0.0
Venezuela,1969,0.0,0.0,0.0,0.0,0.0,0.0,4.241876,0.0,0.0,0.0,0.0,0.0,0.0,3.19,4.241876,0.0,0.0,3.19,0.0,0.0
Venezuela,1970,0.0,0.0,0.0,0.0,0.0,0.0,5.4061537,0.0,0.0,0.0,0.0,0.0,0.0,4.104,5.4061537,0.0,0.0,4.104,0.0,0.0
Venezuela,1971,0.0,0.0,0.0,0.0,0.0,0.0,6.983937,0.0,0.0,0.0,0.0,0.0,0.0,5.39,6.983937,0.0,0.0,5.39,0.0,0.0
Venezuela,1972,0.0,0.0,0.0,0.0,0.0,0.0,7.378936,0.0,0.0,0.0,0.0,0.0,0.0,6.02,7.378936,0.0,0.0,6.02,0.0,0.0
Venezuela,1973,0.0,0.0,0.0,0.0,0.0,0.0,6.668883,0.0,0.0,0.0,0.0,0.0,0.0,6.225,6.668883,0.0,0.0,6.225,0.0,0.0
